original_title,generated _text,original_desc,perplexity,
['bruce dickinson book'], in hindle foee shipping free shipping free shipping free shipping free shipping free shipping free ,"['free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon primelow prices on millions of books']",9.855803128,
['gate preparation books']," free shipping of freate sop-rated top-rated buy dookbook foee shipping on amazon.
buy book seteree
","[""save on kids' books for all ages.free shipping on qualified orders."", ""save on kids' books for all ages.free shipping on qualified orders."", ""save on kids' books for all ages.free shipping on qualified orders."", ""save on kids' books for all ages.free shipping on qualified orders."", ""save on kids' books for all ages.free shipping on qualified orders.""]",41.47912808,
['tudor books at amazon - amazon.com'],"parh free shipping on qualified oeiesony today!
buy book stand at amazon student.
buy book stand at ","['millions of titles, new &amp; used. free shipping on qualified orders.']",31.16579828,
['leaders eat last book'],s free shipping free 2-day shippies free shipping of macbo  free shipping of freet buy scrapbook fre,"['stay ahead of the curve with business and investing books', 'stay ahead of the curve with business and investing books', 'stay ahead of the curve with business and investing books']",42.88632356,
['books on bearded dragons - amazon.com'],"parh dookos oe the books.
buy book shelf at amazon!student.
buy book stand at amazon! free shipping ","['millions of titles, new &amp; used. free shipping on qualified orders.', 'millions of titles, new &amp; used. free shipping on qualified orders.', 'millions of titles, new &amp; used. free shipping on qualified orders.']",82.48464145,
['mac book pro laptop bag - amazon.com'],"parh free shipping on qualified order free shipping on qualified order your books on amazon.
buy boo","['top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!', 'top-rated mac book pro laptop bag free 2-day shipping w/amazon prime!']",58.21542243,
['career guide books - official site - amazon.com'],"k for $ sea.
buy book of serapbook at amazon! free shipping on qualified orders.
buy book stand at a","['browse & discover thousands of business & investing book titles, for less.', 'browse & discover thousands of business & investing book titles, for less.', 'browse & discover thousands of business & investing book titles, for less.']",59.54901389,
['cook book shelf'],"ree
ship free ship 
free ship 
free ship 
free ship 
free ship 
free ship 
free ship 
free ship 
fre","['everyday low prices, save up to 50%free shipping on qualified orders.', 'everyday low prices, save up to 50%free shipping on qualified orders.', 'everyday low prices, save up to 50%free shipping on qualified orders.']",168.8847547,
['richard branson new book'], free shipping on qale free shipping on qale free shipping on qale free shipping on qale free shippi,"['free 2-day shipping w/ amazon primelow prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon primelow prices on millions of books']",8.707261561,
['celiac disease cookbooks'],"e sop-rated mow prices on amazon

free shipping on qale free shipping on qale free shipping on qale ","['books to suit every method of staying healthy', 'books to suit every method of staying healthy']",16.27352833,
"['chainmail jewelry books - millions of titles, new &amp; used']",". free shipping on qualified orders.
buy book stand at amazon! free shipping on qualified orders.
bu","['free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.']",17.3333672,
['baby soft cloth books'], free shipping free 2-day shippies free shipping of macbo  free shipping of freet buy scrapbook free,"['save on baby soft cloth books free 2-day shipping w/amazon prime!', 'save on baby soft cloth books free 2-day shipping w/amazon prime!', 'save on baby soft cloth books free 2-day shipping w/amazon prime!', 'save on baby soft cloth books free 2-day shipping w/amazon prime!', 'save on baby soft cloth books free 2-day shipping w/amazon prime!', 'save on baby soft cloth books free 2-day shipping w/amazon prime!', 'save on baby soft cloth books free 2-day shipping w/amazon prime!', 'save on baby soft cloth books free 2-day shipping w/amazon prime!', 'save on baby soft cloth books free 2-day shipping w/amazon prime!', 'save on baby soft cloth books free 2-day shipping w/amazon prime!', 'save on baby soft cloth books free 2-day shipping w/amazon prime!', 'save on baby soft cloth books free 2-day shipping w/amazon prime!', 'save on baby soft cloth books free 2-day shipping w/amazon prime!', 'save on baby soft cloth books free 2-day shipping w/amazon prime!']",22.81181678,
"[""caillou books set - save on kids' books for all ages""]"," today!
buy book of serapbook at amazon! free shipping on qualified orders.
buy book stand at amazon","['free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.']",31.17847467,
"['mosaic art book at amazon - millions of titles, new & used']",". free 2-day shipping w/amazon prime.
buy book stand at amazon! free shipping on qualified orders.
b","['free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.']",30.93609687,
['hairy bikers cookbook - save big on millions of titles'],", free shipping on qualified orders.
buy book stand at amazon! free shipping on qualified orders.
bu","['free 2-day shipping w/ amazon prime', 'free 2-day shipping w/ amazon prime', 'free 2-day shipping w/ amazon prime', 'free 2-day shipping w/ amazon prime']",21.15920807,
['ips ultrabook at amazon - top-rated ips ultrabook']," free 2-day shipping w/ amazon prime
buy book stand at amazon! free shipping on qualified orders.
bu","['free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!', 'free 2-day shipping w/amazon prime!']",24.04853913,
['netbook 12 case at amazon']," 
free shipping on quotective free 2-day shipping with amazon
student.
buy book shelf for $ $2..9 to",['top-rated netbook 12 casefree 2-day shipping w/amazon prime!'],38.9653403,
['book about texas - free 2-day shipping w/ prime']," thippeng bt amazon student.
buy book stand at amazon! free shipping on qualified orders.
buy book s","['browse & discover thousands of childrens book titles, for less.', 'browse & discover thousands of childrens book titles, for less.', 'browse & discover thousands of childrens book titles, for less.', 'browse & discover thousands of childrens book titles, for less.', 'browse & discover thousands of childrens book titles, for less.', 'browse & discover thousands of childrens book titles, for less.', 'browse & discover thousands of childrens book titles, for less.']",44.60225407,
['cookbooks for one or two - amazon.com'],"tary books on amazon.
buy book stand at amazon!student.
buy book stand at amazon! free shipping on q",['books to suit every method of staying healthy'],59.69366139,
['chakras book at amazon']," students
free shipping on amazon.
buy book seteree
shipping on amazon.
buy book seteree
shipping on",['low prices on chakras book free shipping on qualified orders.'],35.383881,
['pink address books'], free shippier free shipping free shipping free shipping free shipping free shipping free shipping f,"['shop for pink address books on amazon. compare by price, type &amp; brand.', 'shop for pink address books on amazon. compare by price, type &amp; brand.', 'shop for pink address books on amazon. compare by price, type &amp; brand.', 'shop for pink address books on amazon. compare by price, type &amp; brand.', 'shop for pink address books on amazon. compare by price, type &amp; brand.', 'shop for pink address books on amazon. compare by price, type &amp; brand.', 'shop for pink address books on amazon. compare by price, type & brand.', 'shop for pink address books on amazon. compare by price, type &amp; brand.', 'shop for pink address books on amazon.compare by price, type &amp; brand.']",13.50547877,
['girls memory book'],"s 
free ship free shippie 
browse free ship free shippie 
browse free ship free shippie 
browse free","['vast selection of baby items.clothing, toys, supplies, and more.', 'vast selection of baby items.clothing, toys, supplies, and more.']",171.2695557,
['wyatt hunt series - save on new &amp; used mystery books']," on amazon.
buy book stand at amazon! free shipping on qualified orders.
buy book stand at amazon! f",['free shipping on qualified orders.'],55.91448613,
"['books welding at amazon - millions of titles, new &amp; used']",". free shipping on qualified orders.
buy book stand at amazon! free shipping on qualified orders.
bu","['free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.']",17.3333672,
['macbook hdmi at amazon'],". free 2-day shipping top-rated  the sere fnr thops.
buy book of mowe sop-rated mowe fuee shipping o","['big savings on macbook hdmi free 2-day shipping w/amazon prime!', 'big savings on macbook hdmi free 2-day shipping w/amazon prime!', 'big savings on macbook hdmi free 2-day shipping w/amazon prime!', 'big savings on macbook hdmi free 2-day shipping w/amazon prime!', 'big savings on macbook hdmi free 2-day shipping w/amazon prime!', 'big savings on macbook hdmi free 2-day shipping w/amazon prime!', 'big savings on macbook hdmi free 2-day shipping w/amazon prime!', 'big savings on macbook hdmi free 2-day shipping w/amazon prime!', 'big savings on macbook hdmi free 2-day shipping w/amazon prime!', 'big savings on macbook hdmi free 2-day shipping w/amazon prime!', 'big savings on macbook hdmi free 2-day shipping w/amazon prime!', 'big savings on macbook hdmi free 2-day shipping w/amazon prime!', 'big savings on macbook hdmi free 2-day shipping w/amazon prime!']",61.41928208,
"[""cam jensen book set - save on kids' books for all ages""]"," today!
buy book stand at amazon! free shipping on qualified orders.
buy book stand at amazon! free ","['free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.']",28.4541462,
['macbook pro15 retina case']," for tee free shipping on quotective free 2-day shipping with amazon
student.
buy book shelf for $ $","['top-rated macbook pro15 retina casefree 2-day shipping w/amazon prime!', 'top-rated macbook pro15 retina case free 2-day shipping w/amazon prime!', 'top-rated macbook pro15 retina casefree 2-day shipping w/amazon prime!', 'top-rated macbook pro15 retina case free 2-day shipping w/amazon prime!', 'top-rated macbook pro15 retina case free 2-day shipping w/amazon prime!', 'top-rated macbook pro15 retina casefree 2-day shipping w/amazon prime!', 'top-rated macbook pro15 retina case free 2-day shipping w/amazon prime!', 'top-rated macbook pro15 retina case free 2-day shipping w/amazon prime!', 'top-rated macbook pro15 retina case free 2-day shipping w/amazon prime!', 'top-rated macbook pro15 retina case free 2-day shipping w/amazon prime!', 'top-rated macbook pro15 retina casefree 2-day shipping w/amazon prime!', 'top-rated macbook pro15 retina case free 2-day shipping w/amazon prime!']",37.40223527,
['kidkraft puzzle book shelf - primary - shop low prices & top brands']," for books for the books on amazon.
buy book stand at amazon! free shipping on qualified orders.
buy","['read customer reviews & find best sellers. free 2-day shipping w/ prime.', 'read customer reviews & find best sellers. free 2-day shipping w/ prime.', 'read customer reviews & find best sellers. free 2-day shipping w/ prime.', 'read customer reviews & find best sellers. free 2-day shipping w/ prime.', 'read customer reviews & find best sellers. free 2-day shipping w/ prime.', 'read customer reviews & find best sellers. free 2-day shipping w/ prime.', 'read customer reviews & find best sellers. free 2-day shipping w/ prime.', 'read customer reviews & find best sellers. free 2-day shipping w/ prime.', 'read customer reviews & find best sellers. free 2-day shipping w/ prime.']",31.18825575,
['matched book 2 at amazon']," students
free shipping wi qeadirt.
free shipping on qale free shipping on qale free shipping on qal","['millions of titles, new &amp; used.free shipping on qualified orders.', 'millions of titles, new &amp; used.free shipping on qualified orders.']",15.16772204,
['scroll saw books at amazon - official site'],"es free shipping on qualified orders.
buy book stand at amazon! free shipping on qualified orders.
b","['shop devices, apparel, books, music & more. free shipping on qualified orders.', 'shop devices, apparel, books, music & more. free shipping on qualified orders.']",29.35984328,
['retina macbook pro 15 inch case - free shipping w/ prime'],"s free shipping on qualified orders.
buy book stand at amazon! free shipping on qualified orders.
bu","['find deals on retina macbook pro 15 inch case in computers on amazon.', 'find deals on retina macbook pro 15 inch case in computers on amazon.']",29.61396436,
"[""first readers level 1 - save on kids' books for all ages""]"," today!
buy book stand at amazon! free shipping on qualified orders.
buy book stand at amazon! free ",['free shipping on qualified orders.'],28.4541462,
['pizza recipe books - official site'],"es  free shipping on qualified on amazon.
buy book shelf at amazon student.
buy book stand at amazon","['browse & discover thousands of cooking food & wine book titles, for less.', 'browse & discover thousands of cooking food & wine book titles, for less.', 'browse & discover thousands of cooking food & wine book titles, for less.']",34.84812071,
['raisin in the sun audio book']," in how to araat in home fere today!
buy book stand at amazon student.
buy book stand at amazon stud","['buy raisin in the sun audio book at amazon! free shipping on qualified orders.', 'buy raisin in the sun audio book at amazon! free shipping on qualified orders.', 'buy raisin in the sun audio book at amazon! free shipping on qualified orders.', 'buy raisin in the sun audio book at amazon! free shipping on qualified orders.', 'buy raisin in the sun audio book at amazon! free shipping on qualified orders.']",79.24866581,
"[""bath books waterproof - save on kids' books for all ages""]"," today!
buy book stand at amazon! free shipping on qualified orders.
buy book stand at amazon! free ","['free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.']",28.4541462,
['so little time books'],  free shipping free shipping free shipping free shipping free shipping free shipping free shipping ,"['free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books']",5.790341961,
['surface book pro'],"ae free ship 
free ship free shippe 
buy seadiree

top-rea free shippe 
buy seadiree

top-rea free s","['top-rated surface book pro free 2-day shipping w/amazon prime!', 'top-rated surface book pro free 2-day shipping w/amazon prime!', 'top-rated surface book pro free 2-day shipping w/amazon prime!', 'top-rated surface book profree 2-day shipping w/amazon prime!', 'top-rated surface book pro free 2-day shipping w/amazon prime!', 'top-rated surface book pro free 2-day shipping w/amazon prime!', 'top-rated surface book pro free 2-day shipping w/amazon prime!', 'top-rated surface book pro free 2-day shipping w/amazon prime!', 'top-rated surface book profree 2-day shipping w/amazon prime!']",70.04200005,
['books in french for teens - free 2-day shipping w/ amazon prime']," buy book stand at amazon! free shipping on qualified orders.
buy book stand at amazon! free shippin","['low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books']",28.4541462,
['chromebook hard cases - amazon.com'],"parh firls free shipping on qualified free shipping on qualified oeiesony today!
buy book stand at a","['top-rated chromebook hard cases free 2-day shipping w/amazon prime!', 'top-rated chromebook hard cases free 2-day shipping w/amazon prime!', 'top-rated chromebook hard cases free 2-day shipping w/amazon prime!', 'top-rated chromebook hard cases free 2-day shipping w/amazon prime!']",24.19822463,
,,,,39.70651461
