original_title,generated _text,original_desc,perplexity,
['goofy books at amazon']," - official site
books on she sarascay - save on reference books
books on she sarascay - save on ref","['free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books']",56.85230367,
['portable bookshelf'],"
books on she sarah - amazon.com
book of she saint - save on referen - save on referen - save on ref","['buy portable bookshelf at amazon! free shipping on qualified orders.', 'buy portable bookshelf at amazon! free shipping on qualified orders.', 'buy portable bookshelf at amazon! free shipping on qualified orders.', 'buy portable bookshelf at amazon! free shipping on qualified orders.', 'buy portable bookshelf at amazon! free shipping on qualified orders.']",68.87356131,
['book of enoch dvd']," - amazon.com
book of she book - millions of title - amazon.com
book of she book - millions of title","['buy book of enoch dvd at amazon! free shipping on qualified orders.', 'buy book of enoch dvd at amazon! free shipping on qualified orders.', 'buy book of enoch dvd at amazon! free shipping on qualified orders.', 'buy book of enoch dvd at amazon! free shipping on qualified orders.', 'buy book of enoch dvd at amazon! free shipping on qualified orders.', 'buy book of enoch dvd at amazon! free shipping on qualified orders.']",47.63395192,
['executive functioning books - free 2-day shipping w/ amazon prime'],"
books on she sarascatic - amazon.com
books on she sarascatic - amazon.com
books on sale on amazon -","['low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books', 'low prices on millions of books']",44.89703626,
['poster book at amazon']," - official site
books on she sarascay - save on reference books
books on she sarascay - save on ref","['free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books']",56.85230367,
['chuck close: face book']," - amazon.com
books on card for kids - official site
books on she sarascato - save on reference - am",['by chuck close. only $16.08free shipping on qualified orders.'],47.71632471,
['scholastic pokemon books']," - official site
books on she sarascatic - official site
books on she sarascatic - official site
boo","[""save on kids' books for all ages. free shipping on qualified orders."", ""save on kids' books for all ages. free shipping on qualified orders."", ""save on kids' books for all ages. free shipping on qualified orders.""]",73.61077707,
['shop logbook ruler: amazon - free 2-day shipping w/ prime'],"
books on she sarascatic - amazon.com
books on she sarascatic - amazon.com
books on she sarascatic -","['find deals on logbook ruler in office supplies on amazon.', 'find deals on logbook ruler in office supplies on amazon.', 'find deals on logbook ruler in office supplies on amazon.', 'find deals on logbook ruler in office supplies on amazon.', 'find deals on logbook ruler in office supplies on amazon.', 'find deals on logbook ruler in office supplies on amazon.', 'find deals on logbook ruler in office supplies on amazon.']",60.38159185,
['technology books for kids']," - official site
books on she sarascati - official site
books on she sarascati - official site
books","[""save on kids' books for all ages. free shipping on qualified orders."", ""save on kids' books for all ages. free shipping on qualified orders."", ""save on kids' books for all ages. free shipping on qualified orders."", ""save on kids' books for all ages. free shipping on qualified orders."", ""save on kids' books for all ages. free shipping on qualified orders."", ""save on kids' books for all ages. free shipping on qualified orders.""]",63.58507463,
['scrapbook album with paper pages - free 2-day shipping w/ prime'],"
books on she sarascatic - amazon.com
books on sale on amazon - low priced books on selling
books on","['find deals on scrapbook album with paper pages in scrapbooking on amazon.', 'find deals on scrapbook album with paper pages in scrapbooking on amazon.']",51.691759,
['marvel comic books set at amazon - official site'],"
books on she sarascatic - amazon.com
books on she sarascatic - amazon.com
books on she sarascatic -","['buy marvel comic books set at amazon. free shipping on qualified orders.', 'buy marvel comic books set at amazon. free shipping on qualified orders.', 'buy marvel comic books set at amazon. free shipping on qualified orders.', 'buy marvel comic books set at amazon. free shipping on qualified orders.', 'buy marvel comic books set at amazon. free shipping on qualified orders.', 'buy marvel comic books set at amazon. free shipping on qualified orders.', 'buy marvel comic books set at amazon. free shipping on qualified orders.', 'buy marvel comic books set at amazon. free shipping on qualified orders.', 'buy marvel comic books set at amazon. free shipping on qualified orders.', 'buy marvel comic books set at amazon. free shipping on qualified orders.', 'buy marvel comic books set at amazon. free shipping on qualified orders.', 'buy marvel comic books set at amazon. free shipping on qualified orders.']",60.38159185,
"['the complete peanuts books - millions of titles, new &amp; used']","
books on she sarascatic - amazon.com
books on she sarascatic - amazon.com
books on sale on amazon -","['free shipping on qualified orders.', 'free shipping on qualified orders.']",44.89703626,
['vampire diaries book sets']," - save on reference books - official site
books on she sarascati - official site
books on she saras","['free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon primelow prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon primelow prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon primelow prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon primelow prices on millions of books']",59.8618731,
"['oasis chord book - millions of titles, new & used']","
books on sale on amazon - low priced books on selling
books on she sarascatic - amazon.com
books on","['free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.']",51.691759,
['engravable bookmarks']," - amazon.com
books on card free
books on she sarascay - save on reference - shop low prices & save ","['shop for office supplies on amazon. compare by price, type &amp; brand.', 'shop for office supplies on amazon. compare by price, type &amp; brand.', 'shop for office supplies on amazon. compare by price, type &amp; brand.']",38.88800651,
['book rent at amazon']," - shop books
shop book of she books
books on she saras - millions of titles
shop book shelf spiral ",['free 2-day shipping w/ amazon primelow prices on millions of books'],74.20904005,
['macbook a1331 battery - amazon.com']," official site
books on she sarascatic - amazon.com
books on sale on amazon - low priced books on se","['top-rated macbook a1331 battery free 2-day shipping w/amazon prime!', 'top-rated macbook a1331 battery free 2-day shipping w/amazon prime!', 'top-rated macbook a1331 battery free 2-day shipping w/amazon prime!', 'top-rated macbook a1331 battery free 2-day shipping w/amazon prime!']",65.7762739,
['cooking with beer cookbook - amazon.com'],"
books on sale on amazon - low priced books on selling
books on sale on amazon - low priced books on","['buy books on cooking, food &amp; wine. free shipping on qualified orders.', 'buy books on cooking, food &amp; wine. free shipping on qualified orders.', 'buy books on cooking, food &amp; wine. free shipping on qualified orders.', 'buy books on cooking, food &amp; wine. free shipping on qualified orders.', 'buy books on cooking, food &amp; wine. free shipping on qualified orders.', 'buy books on cooking, food &amp; wine. free shipping on qualified orders.']",55.41950223,
['golden books dumbo']," - amazon.com
book of she saint - save on referen - save on referen - save on referen - save on refe",['free 2-day shipping w/ amazon primelow prices on millions of books'],41.33918474,
['faye brown coding handbook']," - official site
books on she sarascati - official site
books on she sarascati - official site
books","['millions of titles, new &amp; used.free shipping on qualified orders.', 'millions of titles, new &amp; used. free shipping on qualified orders.', 'millions of titles, new &amp; used. free shipping on qualified orders.', 'millions of titles, new &amp; used. free shipping on qualified orders.', 'millions of titles, new & used. free shipping on qualified orders.', 'millions of titles, new &amp; used.free shipping on qualified orders.']",63.58507463,
['rick steves books at amazon - shop books'],"
books on sale on amazon - low priced books on selling
books on sale on amazon - low priced books on","['free 2-day shipping with amazon prime. low prices on millions of books.', 'free 2-day shipping with amazon prime. low prices on millions of books.', 'free 2-day shipping with amazon prime. low prices on millions of books.', 'free 2-day shipping with amazon prime. low prices on millions of books.', 'free 2-day shipping with amazon prime. low prices on millions of books.', 'free 2-day shipping with amazon prime. low prices on millions of books.', 'free 2-day shipping with amazon prime. low prices on millions of books.', 'free 2-day shipping with amazon prime. low prices on millions of books.', 'free 2-day shipping with amazon prime. low prices on millions of books.', 'free 2-day shipping with amazon prime. low prices on millions of books.', 'free 2-day shipping with amazon prime. low prices on millions of books.', 'free 2-day shipping with amazon prime. low prices on millions of books.', 'free 2-day shipping with amazon prime. low prices on millions of books.']",55.41950223,
['where to sell back books']," - millions of titles, seclrt - amazon.com
books on sale on amazon - low priced books and pen - amaz","['free 2-day shipping w/ amazon primelow prices on millions of books', 'free 2-day shipping w/ amazon primelow prices on millions of books', 'free 2-day shipping w/ amazon primelow prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon primelow prices on millions of books']",37.37480382,
['baby girl memory book first year - amazon.com official site'],"
books on she sarascatic - amazon.com
books on sale on amazon - low priced books on selling
books on","['find deals on baby girl memory book first year in baby gifts on amazon.', 'find deals on baby girl memory book first year in baby gifts on amazon.', 'find deals on baby girl memory book first year in baby gifts on amazon.']",51.691759,
['flip flap body book - by alastair smith'],"
shop books on sale - amazon - free 2-day shipping w/ prime
books on sale on amazon - low priced boo",['only $14.99 free shipping on qualified orders.'],48.71472354,
['book club ornaments']," - shop low prices
books on sale on amazon - low prices on nal - amazon.com
books on card bdar - mil","['everyday low prices, save up to 50% free shipping on qualified orders.', 'everyday low prices, save up to 50% free shipping on qualified orders.', 'everyday low prices, save up to 50% free shipping on qualified orders.', 'everyday low prices, save up to 50% free shipping on qualified orders.', 'everyday low prices, save up to 50% free shipping on qualified orders.', 'everyday low prices, save up to 50% free shipping on qualified orders.', 'everyday low prices, save up to 50%free shipping on qualified orders.']",37.45888248,
"['dan brown inferno audiobook - millions of titles, new &amp; used']","
books on she sarascatic - amazon.com
books on she sarascatic - amazon.com
books on sale on amazon -","['free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.']",44.89703626,
['wrestling stat book'],"s
shop book shelf spiral - save on referen ol amazon - low prices on nal - amazon.com
books on card ","['free 2-day shipping w/ amazon prime buy wrestling stat book on amazon', 'free 2-day shipping w/ amazon prime buy wrestling stat book on amazon', 'free 2-day shipping w/ amazon prime buy wrestling stat book on amazon']",62.76531466,
"['book love and logic - millions of titles, new &amp; used']","
books on she sarascatic - amazon.com
books on sale on amazon - low priced books on selling
books on","['free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.']",51.691759,
"['wrought iron design books - millions of titles, new &amp; used']","
books on she sarascatic - amazon.com
books on she sarascatic - amazon.com
books on sale on amazon -","['free shipping on qualified orders.', 'free shipping on qualified orders.']",44.89703626,
['chromebook carts']," - shop low price - amazon.com
book of she sareen
books on she sales
books on she sales
books on she","['shop for chromebook carts on amazon.compare by price, type &amp; brand.', 'shop for chromebook carts on amazon.compare by price, type &amp; brand.']",161.1375587,
['field journal notebook - amazon.com']," official site
books on she sarascatic - amazon.com
books on sale on amazon - low priced books on se","['shop for office supplies on amazon. compare by price, type &amp; brand.', 'shop for office supplies on amazon. compare by price, type &amp; brand.']",65.7762739,
['teas test version v - save on reference books'],"
books on she sarascatic - amazon.com
books on she sarascatic - amazon.com
books on she sarascatic -",['free shipping on qualified orders.'],60.38159185,
['macbook pro 2012 accessories - free shipping w/ prime - amazon.com'],"
books on she sarascatic - amazon.com
books on sale on amazon - low priced books on selling
books on","['find deals on macbook pro 2012 accessories in computers on amazon.', 'find deals on macbook pro 2012 accessories in computers on amazon.', 'find deals on macbook pro 2012 accessories in computers on amazon.', 'find deals on macbook pro 2012 accessories in computers on amazon.', 'find deals on macbook pro 2012 accessories in computers on amazon.', 'find deals on macbook pro 2012 accessories in computers on amazon.', 'find deals on macbook pro 2012 accessories in computers on amazon.', 'find deals on macbook pro 2012 accessories in computers on amazon.', 'find deals on macbook pro 2012 accessories in computers on amazon.', 'find deals on macbook pro 2012 accessories in computers on amazon.', 'find deals on macbook pro 2012 accessories in computers on amazon.']",51.691759,
['books rental at amazon']," - official site
books on she sarascato - save on reference - amazon.com
books on card for kids - of","['shop new releases, bestsellers, award winners and more at amazon!', 'shop new releases, bestsellers, award winners and more at amazon!', 'shop new releases, bestsellers, award winners and more at amazon!', 'shop new releases, bestsellers, award winners and more at amazon!', 'shop new releases, bestsellers, award winners and more at amazon!', 'shop new releases, bestsellers, award winners and more at amazon!']",34.46127854,
['hp elitebook 8440p hdmi']," - amazon.com
books on stand on amazon - low priced books for - amazon.com
books on stand on amazon ",['big savings on hp elitebook 8440p hdmi free 2-day shipping w/amazon prime!'],20.69858382,
"[""kumon maths at amazon - save on kids' books for all ages""]","
books on she sarascatic - amazon.com
books on sale on amazon - low priced books on selling
books on","['free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.', 'free shipping on qualified orders.']",51.691759,
['the go giver book'],"s - save on tef dat american
books on sale on amazon - low prices on rape
books on sale on amazon - ","['free 2-day shipping w/ amazon primelow prices on millions of books', 'free 2-day shipping w/ amazon primelow prices on millions of books', 'free 2-day shipping w/ amazon primelow prices on millions of books', 'free 2-day shipping w/ amazon primelow prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon primelow prices on millions of books']",76.24227535,
"['mary moore cookbook - buy books on cooking, food & wine']","
books on she sarascation
books on she sarascatic - amazon.com
books on she sarascatic - amazon.com
","['free shipping on qualified orders.', 'free shipping on qualified orders.']",68.43976313,
['books fashion illustration']," - official site
books on she sarascati - official site
books on she sarascati - official site
books","['millions of titles, new &amp; used.free shipping on qualified orders.', 'millions of titles, new &amp; used.free shipping on qualified orders.']",63.58507463,
"['loom knitting pattern books - millions of titles, new & used']","
books on sale on amazon - low priced books on selling
books on she sarascatic - amazon.com
books on",['free shipping on qualified orders.'],51.691759,
['the ultimate alphabet book']," - official site
books on she sarascati - official site
books on she sarascati - official site
books","['free 2-day shipping w/ amazon primelow prices on millions of books', 'free 2-day shipping w/ amazon primelow prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books']",63.58507463,
['seasonal cookbooks']," - official site
books on she sarah - amazon.com
book of she saint - save on referen - save on refer","['free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books', 'free 2-day shipping w/ amazon prime low prices on millions of books']",72.82627695,
['barry manilow books - amazon.com']," official site
books on she sarascatic - amazon.com
books on sale on amazon - low priced books on cd",['buy barry manilow books at amazon! free shipping on qualified orders.'],51.90041821,
,,,,58.2971306
